ranking,avatar_address,ticker,amount,rate
858,754C10987Fe27FF6CE15a938fa0D4f447D79EDCE,RUNESTONE_FENRIR1,230,46
858,754C10987Fe27FF6CE15a938fa0D4f447D79EDCE,RUNESTONE_FENRIR2,60,46
859,3B29d8af50F43D871643799EeE897280953Afb28,RUNESTONE_FENRIR3,10,46
859,3B29d8af50F43D871643799EeE897280953Afb28,RUNESTONE_FENRIR1,230,46
859,3B29d8af50F43D871643799EeE897280953Afb28,RUNESTONE_FENRIR2,60,46
860,9CEA635E48A9d7AFc544F33339273B825C65a14B,RUNESTONE_FENRIR3,10,46
860,9CEA635E48A9d7AFc544F33339273B825C65a14B,RUNESTONE_FENRIR2,60,46
860,9CEA635E48A9d7AFc544F33339273B825C65a14B,RUNESTONE_FENRIR1,230,46
861,6f51Cf6EF68D5194Ec46017F239B7ca30Eb05f38,RUNESTONE_FENRIR2,60,46
861,6f51Cf6EF68D5194Ec46017F239B7ca30Eb05f38,RUNESTONE_FENRIR3,10,46
861,6f51Cf6EF68D5194Ec46017F239B7ca30Eb05f38,RUNESTONE_FENRIR1,230,46
862,F343519c32dFE0A78a006f87a817d074E2084258,RUNESTONE_FENRIR1,230,46
862,F343519c32dFE0A78a006f87a817d074E2084258,RUNESTONE_FENRIR3,10,46
862,F343519c32dFE0A78a006f87a817d074E2084258,RUNESTONE_FENRIR2,60,46
863,37301e6693c47F9BF28c18657Dcc5Bbe4dFd14eE,RUNESTONE_FENRIR3,10,46
863,37301e6693c47F9BF28c18657Dcc5Bbe4dFd14eE,RUNESTONE_FENRIR1,230,46
863,37301e6693c47F9BF28c18657Dcc5Bbe4dFd14eE,RUNESTONE_FENRIR2,60,46
864,67B3a5569990aaFd0B799EEB65Aaa38BD9Ab8Db2,RUNESTONE_FENRIR3,10,46
864,67B3a5569990aaFd0B799EEB65Aaa38BD9Ab8Db2,RUNESTONE_FENRIR2,60,46
864,67B3a5569990aaFd0B799EEB65Aaa38BD9Ab8Db2,RUNESTONE_FENRIR1,230,46
865,A58ba628BcAf8da714016a7Ea1A2b988e4554fDA,RUNESTONE_FENRIR3,10,46
865,A58ba628BcAf8da714016a7Ea1A2b988e4554fDA,RUNESTONE_FENRIR1,230,46
865,A58ba628BcAf8da714016a7Ea1A2b988e4554fDA,RUNESTONE_FENRIR2,60,46
866,8942Cc1b792602B8d3c7e07a074da1A0dcB98265,RUNESTONE_FENRIR2,60,47
866,8942Cc1b792602B8d3c7e07a074da1A0dcB98265,RUNESTONE_FENRIR1,230,47
866,8942Cc1b792602B8d3c7e07a074da1A0dcB98265,RUNESTONE_FENRIR3,10,47
867,571CC27EE272EFFb53462f119db8FAD65e9898c0,RUNESTONE_FENRIR3,10,47
867,571CC27EE272EFFb53462f119db8FAD65e9898c0,RUNESTONE_FENRIR2,60,47
867,571CC27EE272EFFb53462f119db8FAD65e9898c0,RUNESTONE_FENRIR1,230,47
868,719414CA09d9aB5cd45D296936C2937F143004d6,RUNESTONE_FENRIR2,60,47
868,719414CA09d9aB5cd45D296936C2937F143004d6,RUNESTONE_FENRIR1,230,47
868,719414CA09d9aB5cd45D296936C2937F143004d6,RUNESTONE_FENRIR3,10,47
869,99c37cB3F657665e5b4ADF8DFd0689997aea7b98,RUNESTONE_FENRIR1,230,47
869,99c37cB3F657665e5b4ADF8DFd0689997aea7b98,RUNESTONE_FENRIR3,10,47
869,99c37cB3F657665e5b4ADF8DFd0689997aea7b98,RUNESTONE_FENRIR2,60,47
870,28823f8D7914C52d72c28b143b7363a5df313d82,RUNESTONE_FENRIR1,230,47
870,28823f8D7914C52d72c28b143b7363a5df313d82,RUNESTONE_FENRIR3,10,47
870,28823f8D7914C52d72c28b143b7363a5df313d82,RUNESTONE_FENRIR2,60,47
871,76F682cEb06e87E9aC2AbC8bbA930E2ebc26377e,RUNESTONE_FENRIR1,230,47
871,76F682cEb06e87E9aC2AbC8bbA930E2ebc26377e,RUNESTONE_FENRIR3,10,47
871,76F682cEb06e87E9aC2AbC8bbA930E2ebc26377e,RUNESTONE_FENRIR2,60,47
872,76D7D6C0DBF76372317af3a18e545Eaef6522ADD,RUNESTONE_FENRIR3,10,47
872,76D7D6C0DBF76372317af3a18e545Eaef6522ADD,RUNESTONE_FENRIR2,60,47
872,76D7D6C0DBF76372317af3a18e545Eaef6522ADD,RUNESTONE_FENRIR1,230,47
873,5D32370C4c03026477F74ef63CBD69CfE25C1d9B,RUNESTONE_FENRIR2,60,47
873,5D32370C4c03026477F74ef63CBD69CfE25C1d9B,RUNESTONE_FENRIR1,230,47
873,5D32370C4c03026477F74ef63CBD69CfE25C1d9B,RUNESTONE_FENRIR3,10,47
874,18Dd87BBb1BB0B3c1F0E32F3E625FeC074B58779,RUNESTONE_FENRIR1,230,47
874,18Dd87BBb1BB0B3c1F0E32F3E625FeC074B58779,RUNESTONE_FENRIR3,10,47
874,18Dd87BBb1BB0B3c1F0E32F3E625FeC074B58779,RUNESTONE_FENRIR2,60,47
875,14eF1fbAac57835779a4AA9E371BE39d24e32752,RUNESTONE_FENRIR2,60,47
875,14eF1fbAac57835779a4AA9E371BE39d24e32752,RUNESTONE_FENRIR3,10,47
875,14eF1fbAac57835779a4AA9E371BE39d24e32752,RUNESTONE_FENRIR1,230,47
876,31Fff4B3978b9C18368BCd0e35edCe4Cc4D6AcCA,RUNESTONE_FENRIR1,230,47
876,31Fff4B3978b9C18368BCd0e35edCe4Cc4D6AcCA,RUNESTONE_FENRIR2,60,47
876,31Fff4B3978b9C18368BCd0e35edCe4Cc4D6AcCA,RUNESTONE_FENRIR3,10,47
877,214ee1dEb4fe57F968F5929955D033FfbD6f7ddD,RUNESTONE_FENRIR3,10,47
877,214ee1dEb4fe57F968F5929955D033FfbD6f7ddD,RUNESTONE_FENRIR1,230,47
877,214ee1dEb4fe57F968F5929955D033FfbD6f7ddD,RUNESTONE_FENRIR2,60,47
878,75306f2d6ba21829fFD811bAbddad2C3913e1407,RUNESTONE_FENRIR3,10,47
878,75306f2d6ba21829fFD811bAbddad2C3913e1407,RUNESTONE_FENRIR2,60,47
878,75306f2d6ba21829fFD811bAbddad2C3913e1407,RUNESTONE_FENRIR1,230,47
879,8b51166511d180D3604A169A1F2D46B25769fbad,RUNESTONE_FENRIR2,60,47
879,8b51166511d180D3604A169A1F2D46B25769fbad,RUNESTONE_FENRIR1,230,47
879,8b51166511d180D3604A169A1F2D46B25769fbad,RUNESTONE_FENRIR3,10,47
880,0339c9B6c13074De9C28311F4A80b7593A56128B,RUNESTONE_FENRIR3,10,47
880,0339c9B6c13074De9C28311F4A80b7593A56128B,RUNESTONE_FENRIR2,60,47
880,0339c9B6c13074De9C28311F4A80b7593A56128B,RUNESTONE_FENRIR1,230,47
881,BD688D03A3a6e937e00Cd3f192BbE4D84FBE5661,RUNESTONE_FENRIR2,60,47
881,BD688D03A3a6e937e00Cd3f192BbE4D84FBE5661,RUNESTONE_FENRIR3,10,47
881,BD688D03A3a6e937e00Cd3f192BbE4D84FBE5661,RUNESTONE_FENRIR1,230,47
882,635C97e2f16cDeA4Fc20704F133aa7508C5a7324,RUNESTONE_FENRIR2,60,47
882,635C97e2f16cDeA4Fc20704F133aa7508C5a7324,RUNESTONE_FENRIR3,10,47
882,635C97e2f16cDeA4Fc20704F133aa7508C5a7324,RUNESTONE_FENRIR1,230,47
883,9Ae1256C0A74fFB2a9a205DF9F1f61D74313EfD2,RUNESTONE_FENRIR1,230,47
883,9Ae1256C0A74fFB2a9a205DF9F1f61D74313EfD2,RUNESTONE_FENRIR2,60,47
883,9Ae1256C0A74fFB2a9a205DF9F1f61D74313EfD2,RUNESTONE_FENRIR3,10,47
884,92eD8954c946F14dd4a11959a63e9EA2421F34d2,RUNESTONE_FENRIR2,60,48
884,92eD8954c946F14dd4a11959a63e9EA2421F34d2,RUNESTONE_FENRIR3,10,48
884,92eD8954c946F14dd4a11959a63e9EA2421F34d2,RUNESTONE_FENRIR1,230,48
885,D952e8c76BE6487D51928d6dCbDbBbC27072a00a,RUNESTONE_FENRIR2,60,48
885,D952e8c76BE6487D51928d6dCbDbBbC27072a00a,RUNESTONE_FENRIR3,10,48
885,D952e8c76BE6487D51928d6dCbDbBbC27072a00a,RUNESTONE_FENRIR1,230,48
886,B138DB3BFa27AFe3A1aFAAbea7B2bd250fF5C173,RUNESTONE_FENRIR3,10,48
886,B138DB3BFa27AFe3A1aFAAbea7B2bd250fF5C173,RUNESTONE_FENRIR2,60,48
886,B138DB3BFa27AFe3A1aFAAbea7B2bd250fF5C173,RUNESTONE_FENRIR1,230,48
887,D93EEf4d74D31cfdd3E46072d9c27bBF6a6C20Ec,RUNESTONE_FENRIR1,230,48
887,D93EEf4d74D31cfdd3E46072d9c27bBF6a6C20Ec,RUNESTONE_FENRIR2,60,48
887,D93EEf4d74D31cfdd3E46072d9c27bBF6a6C20Ec,RUNESTONE_FENRIR3,10,48
888,06149F2C4250871E34bdF6cD726f42F992878691,RUNESTONE_FENRIR3,10,48
888,06149F2C4250871E34bdF6cD726f42F992878691,RUNESTONE_FENRIR1,230,48
888,06149F2C4250871E34bdF6cD726f42F992878691,RUNESTONE_FENRIR2,60,48
889,1Ba891B2d8FD457C7063AeDd5A0276a4c345FaEf,RUNESTONE_FENRIR2,60,48
889,1Ba891B2d8FD457C7063AeDd5A0276a4c345FaEf,RUNESTONE_FENRIR1,230,48
889,1Ba891B2d8FD457C7063AeDd5A0276a4c345FaEf,RUNESTONE_FENRIR3,10,48
890,484b7044B38740245Ce8279f2D29512a2eC28Bf3,RUNESTONE_FENRIR2,60,48
890,484b7044B38740245Ce8279f2D29512a2eC28Bf3,RUNESTONE_FENRIR1,230,48
890,484b7044B38740245Ce8279f2D29512a2eC28Bf3,RUNESTONE_FENRIR3,10,48
891,C2D92ac97aB699E4EFE4Ad016833D55888A41BD0,RUNESTONE_FENRIR2,60,48
891,C2D92ac97aB699E4EFE4Ad016833D55888A41BD0,RUNESTONE_FENRIR3,10,48
891,C2D92ac97aB699E4EFE4Ad016833D55888A41BD0,RUNESTONE_FENRIR1,230,48
892,1313cbe0DC3D6B0F70F47B24ED024adEE5157072,RUNESTONE_FENRIR2,60,48
892,1313cbe0DC3D6B0F70F47B24ED024adEE5157072,RUNESTONE_FENRIR1,230,48
892,1313cbe0DC3D6B0F70F47B24ED024adEE5157072,RUNESTONE_FENRIR3,10,48
893,cbCB1BeE295666437b4B803f1E5E5706f1eFa367,RUNESTONE_FENRIR3,10,48
893,cbCB1BeE295666437b4B803f1E5E5706f1eFa367,RUNESTONE_FENRIR2,60,48
893,cbCB1BeE295666437b4B803f1E5E5706f1eFa367,RUNESTONE_FENRIR1,230,48
894,541FE39f2CDE29f1511E0e219854d76056c4181E,RUNESTONE_FENRIR1,230,48
894,541FE39f2CDE29f1511E0e219854d76056c4181E,RUNESTONE_FENRIR2,60,48
894,541FE39f2CDE29f1511E0e219854d76056c4181E,RUNESTONE_FENRIR3,10,48
895,5A087E19F39e435f671aF52e693C5222b1656B24,RUNESTONE_FENRIR3,10,48
895,5A087E19F39e435f671aF52e693C5222b1656B24,RUNESTONE_FENRIR1,230,48
895,5A087E19F39e435f671aF52e693C5222b1656B24,RUNESTONE_FENRIR2,60,48
896,Da96a644C3C86FFeEA82590563A6e42283353438,RUNESTONE_FENRIR3,10,48
896,Da96a644C3C86FFeEA82590563A6e42283353438,RUNESTONE_FENRIR2,60,48
896,Da96a644C3C86FFeEA82590563A6e42283353438,RUNESTONE_FENRIR1,230,48
897,a0aed5c8ff2FB5c370266190e5B6CFA4B7e058cc,RUNESTONE_FENRIR3,10,48
897,a0aed5c8ff2FB5c370266190e5B6CFA4B7e058cc,RUNESTONE_FENRIR1,230,48
897,a0aed5c8ff2FB5c370266190e5B6CFA4B7e058cc,RUNESTONE_FENRIR2,60,48
898,F13bC11A0e7D25562B149C8E1Fc0E6F73daBF5E9,RUNESTONE_FENRIR1,230,48
898,F13bC11A0e7D25562B149C8E1Fc0E6F73daBF5E9,RUNESTONE_FENRIR2,60,48
898,F13bC11A0e7D25562B149C8E1Fc0E6F73daBF5E9,RUNESTONE_FENRIR3,10,48
899,62628e4453A070d028528bF761F4f089Beb209E6,RUNESTONE_FENRIR2,60,48
899,62628e4453A070d028528bF761F4f089Beb209E6,RUNESTONE_FENRIR3,10,48
899,62628e4453A070d028528bF761F4f089Beb209E6,RUNESTONE_FENRIR1,230,48
900,b9e300a64da42787862Bd6C0fc0f3e0138336d82,RUNESTONE_FENRIR2,60,48
900,b9e300a64da42787862Bd6C0fc0f3e0138336d82,RUNESTONE_FENRIR3,10,48
900,b9e300a64da42787862Bd6C0fc0f3e0138336d82,RUNESTONE_FENRIR1,230,48
901,30E56830733A2646f5437a6f03bA1e8399606999,RUNESTONE_FENRIR1,230,48
901,30E56830733A2646f5437a6f03bA1e8399606999,RUNESTONE_FENRIR3,10,48
901,30E56830733A2646f5437a6f03bA1e8399606999,RUNESTONE_FENRIR2,60,48
902,97b496f241D27E5D07322b29fd39e5155B70f804,RUNESTONE_FENRIR2,60,48
902,97b496f241D27E5D07322b29fd39e5155B70f804,RUNESTONE_FENRIR1,230,48
902,97b496f241D27E5D07322b29fd39e5155B70f804,RUNESTONE_FENRIR3,10,48
903,27fd030091a1c72993C67b9834d9a4AB2e49a7BD,RUNESTONE_FENRIR3,10,49
903,27fd030091a1c72993C67b9834d9a4AB2e49a7BD,RUNESTONE_FENRIR1,230,49
903,27fd030091a1c72993C67b9834d9a4AB2e49a7BD,RUNESTONE_FENRIR2,60,49
904,E712cf3dBe673b759DdA060132ebeFABfbd3C384,RUNESTONE_FENRIR3,10,49
904,E712cf3dBe673b759DdA060132ebeFABfbd3C384,RUNESTONE_FENRIR1,230,49
904,E712cf3dBe673b759DdA060132ebeFABfbd3C384,RUNESTONE_FENRIR2,60,49
905,126cA0d48dbb70d81839314f6E60589423156C9e,RUNESTONE_FENRIR3,10,49
905,126cA0d48dbb70d81839314f6E60589423156C9e,RUNESTONE_FENRIR2,60,49
905,126cA0d48dbb70d81839314f6E60589423156C9e,RUNESTONE_FENRIR1,230,49
906,aC70c54BE1646597fabE6C20FB80c1584de8A2F7,RUNESTONE_FENRIR3,10,49
906,aC70c54BE1646597fabE6C20FB80c1584de8A2F7,RUNESTONE_FENRIR2,60,49
906,aC70c54BE1646597fabE6C20FB80c1584de8A2F7,RUNESTONE_FENRIR1,230,49
907,A9972451CD920a9E54ce3aB7E8615D87ebE20cde,RUNESTONE_FENRIR1,230,49
907,A9972451CD920a9E54ce3aB7E8615D87ebE20cde,RUNESTONE_FENRIR2,60,49
907,A9972451CD920a9E54ce3aB7E8615D87ebE20cde,RUNESTONE_FENRIR3,10,49
908,cfCA9fE6FFf0dDB2F2BAA50760f4813ffD3F95BE,RUNESTONE_FENRIR1,230,49
908,cfCA9fE6FFf0dDB2F2BAA50760f4813ffD3F95BE,RUNESTONE_FENRIR3,10,49
908,cfCA9fE6FFf0dDB2F2BAA50760f4813ffD3F95BE,RUNESTONE_FENRIR2,60,49
909,2F33492b6153c29D935c766D2d2F4767bAE18D66,RUNESTONE_FENRIR2,60,49
909,2F33492b6153c29D935c766D2d2F4767bAE18D66,RUNESTONE_FENRIR3,10,49
909,2F33492b6153c29D935c766D2d2F4767bAE18D66,RUNESTONE_FENRIR1,230,49
910,5798e4a6d3C4358Ff1920A77D8D807F16722F3d0,RUNESTONE_FENRIR2,60,49
910,5798e4a6d3C4358Ff1920A77D8D807F16722F3d0,RUNESTONE_FENRIR1,230,49
910,5798e4a6d3C4358Ff1920A77D8D807F16722F3d0,RUNESTONE_FENRIR3,10,49
911,3E82d09d4243a558d8e17F37173a5C2a74568c72,RUNESTONE_FENRIR3,10,49
911,3E82d09d4243a558d8e17F37173a5C2a74568c72,RUNESTONE_FENRIR2,60,49
911,3E82d09d4243a558d8e17F37173a5C2a74568c72,RUNESTONE_FENRIR1,230,49
912,53cfbB3E0140bC1f013dc5170eE12021f6F8FfAD,RUNESTONE_FENRIR3,10,49
912,53cfbB3E0140bC1f013dc5170eE12021f6F8FfAD,RUNESTONE_FENRIR2,60,49
912,53cfbB3E0140bC1f013dc5170eE12021f6F8FfAD,RUNESTONE_FENRIR1,230,49
913,B4b5B27B80756E9F2e9Ba6fd645b493991F59129,RUNESTONE_FENRIR3,10,49
913,B4b5B27B80756E9F2e9Ba6fd645b493991F59129,RUNESTONE_FENRIR1,230,49
913,B4b5B27B80756E9F2e9Ba6fd645b493991F59129,RUNESTONE_FENRIR2,60,49
914,a6b8C22c856b2756379f6731B0c6B618A810BD31,RUNESTONE_FENRIR2,60,49
914,a6b8C22c856b2756379f6731B0c6B618A810BD31,RUNESTONE_FENRIR3,10,49
914,a6b8C22c856b2756379f6731B0c6B618A810BD31,RUNESTONE_FENRIR1,230,49
915,17d0402d9f797ff5293658516A7dEE4eD664D826,RUNESTONE_FENRIR3,10,49
915,17d0402d9f797ff5293658516A7dEE4eD664D826,RUNESTONE_FENRIR2,60,49
915,17d0402d9f797ff5293658516A7dEE4eD664D826,RUNESTONE_FENRIR1,230,49
916,5dAfF97400C0a2e2aa21B7068004FD625aceeC94,RUNESTONE_FENRIR3,10,49
916,5dAfF97400C0a2e2aa21B7068004FD625aceeC94,RUNESTONE_FENRIR1,230,49
916,5dAfF97400C0a2e2aa21B7068004FD625aceeC94,RUNESTONE_FENRIR2,60,49
917,48F260842768692571E78b96cD2f04a0ea0fB26e,RUNESTONE_FENRIR2,60,49
917,48F260842768692571E78b96cD2f04a0ea0fB26e,RUNESTONE_FENRIR3,10,49
917,48F260842768692571E78b96cD2f04a0ea0fB26e,RUNESTONE_FENRIR1,230,49
918,B9C6Ea998cc0Cf4F0487425c64DCA16C7281a5d7,RUNESTONE_FENRIR2,60,49
918,B9C6Ea998cc0Cf4F0487425c64DCA16C7281a5d7,RUNESTONE_FENRIR3,10,49
918,B9C6Ea998cc0Cf4F0487425c64DCA16C7281a5d7,RUNESTONE_FENRIR1,230,49
919,c061F0668B978c491Ef6721102FA2610A006dC71,RUNESTONE_FENRIR2,60,49
919,c061F0668B978c491Ef6721102FA2610A006dC71,RUNESTONE_FENRIR3,10,49
919,c061F0668B978c491Ef6721102FA2610A006dC71,RUNESTONE_FENRIR1,230,49
920,304D54d0240117e3855Fb0f04EC7Db9C98475a87,RUNESTONE_FENRIR2,60,49
920,304D54d0240117e3855Fb0f04EC7Db9C98475a87,RUNESTONE_FENRIR1,230,49
920,304D54d0240117e3855Fb0f04EC7Db9C98475a87,RUNESTONE_FENRIR3,10,49
921,1d82BbD55974345a3e77998cFc8A41D70D6E189B,RUNESTONE_FENRIR2,60,50
921,1d82BbD55974345a3e77998cFc8A41D70D6E189B,RUNESTONE_FENRIR3,10,50
921,1d82BbD55974345a3e77998cFc8A41D70D6E189B,RUNESTONE_FENRIR1,230,50
922,61a23Eb675EdEB6f6E28B79bA34A64D1847F071A,RUNESTONE_FENRIR1,230,50
922,61a23Eb675EdEB6f6E28B79bA34A64D1847F071A,RUNESTONE_FENRIR2,60,50
922,61a23Eb675EdEB6f6E28B79bA34A64D1847F071A,RUNESTONE_FENRIR3,10,50
923,484C52170DD32105636f879B645846C028bDf8C7,RUNESTONE_FENRIR1,230,50
923,484C52170DD32105636f879B645846C028bDf8C7,RUNESTONE_FENRIR3,10,50
923,484C52170DD32105636f879B645846C028bDf8C7,RUNESTONE_FENRIR2,60,50
924,dDEAEacE6B1771Ff734B836e6D20B18cD4FC345c,RUNESTONE_FENRIR3,10,50
924,dDEAEacE6B1771Ff734B836e6D20B18cD4FC345c,RUNESTONE_FENRIR2,60,50
924,dDEAEacE6B1771Ff734B836e6D20B18cD4FC345c,RUNESTONE_FENRIR1,230,50
925,8287A62B8413AEE2cf8A61FA0d9513f9De7167c5,RUNESTONE_FENRIR1,230,50
925,8287A62B8413AEE2cf8A61FA0d9513f9De7167c5,RUNESTONE_FENRIR3,10,50
925,8287A62B8413AEE2cf8A61FA0d9513f9De7167c5,RUNESTONE_FENRIR2,60,50
926,a73354d3e341F46f8284d1B33617563662a3e386,RUNESTONE_FENRIR3,10,50
926,a73354d3e341F46f8284d1B33617563662a3e386,RUNESTONE_FENRIR1,230,50
926,a73354d3e341F46f8284d1B33617563662a3e386,RUNESTONE_FENRIR2,60,50
927,4f810e787667a1CD7e68F601de4d6E7A840f04e3,RUNESTONE_FENRIR3,10,50
927,4f810e787667a1CD7e68F601de4d6E7A840f04e3,RUNESTONE_FENRIR1,230,50
927,4f810e787667a1CD7e68F601de4d6E7A840f04e3,RUNESTONE_FENRIR2,60,50
928,BC27252B466227C50728661a5BfA816815E730FD,RUNESTONE_FENRIR2,60,50
928,BC27252B466227C50728661a5BfA816815E730FD,RUNESTONE_FENRIR1,230,50
928,BC27252B466227C50728661a5BfA816815E730FD,RUNESTONE_FENRIR3,10,50
929,9D3bbDd2Cf1d17B9e75D714879c3121A9b8ec735,RUNESTONE_FENRIR3,10,50
929,9D3bbDd2Cf1d17B9e75D714879c3121A9b8ec735,RUNESTONE_FENRIR1,230,50
929,9D3bbDd2Cf1d17B9e75D714879c3121A9b8ec735,RUNESTONE_FENRIR2,60,50
930,490B425cC4b4A98cc8B47C25fb83C26937F14e12,RUNESTONE_FENRIR3,10,50
930,490B425cC4b4A98cc8B47C25fb83C26937F14e12,RUNESTONE_FENRIR2,60,50
930,490B425cC4b4A98cc8B47C25fb83C26937F14e12,RUNESTONE_FENRIR1,230,50
931,d9e4a03319d3E13A9e5B37f5fCc336244649c0a3,RUNESTONE_FENRIR1,230,50
931,d9e4a03319d3E13A9e5B37f5fCc336244649c0a3,RUNESTONE_FENRIR2,60,50
931,d9e4a03319d3E13A9e5B37f5fCc336244649c0a3,RUNESTONE_FENRIR3,10,50
932,F076AE0A436e73Fdd919972a4bED46bFD893cA95,RUNESTONE_FENRIR1,230,50
932,F076AE0A436e73Fdd919972a4bED46bFD893cA95,RUNESTONE_FENRIR2,60,50
932,F076AE0A436e73Fdd919972a4bED46bFD893cA95,RUNESTONE_FENRIR3,10,50
933,897e710976ec8d941118c70Dcf1E59BD2dD53BD1,RUNESTONE_FENRIR3,10,50
933,897e710976ec8d941118c70Dcf1E59BD2dD53BD1,RUNESTONE_FENRIR1,230,50
933,897e710976ec8d941118c70Dcf1E59BD2dD53BD1,RUNESTONE_FENRIR2,60,50
934,FA2FBa968b5e17A03e5c434E3223C8B1f5561f23,RUNESTONE_FENRIR3,10,50
934,FA2FBa968b5e17A03e5c434E3223C8B1f5561f23,RUNESTONE_FENRIR2,60,50
934,FA2FBa968b5e17A03e5c434E3223C8B1f5561f23,RUNESTONE_FENRIR1,230,50
935,56FE7A5e9190a62Ac76FDAE1d1129Fa41e715887,RUNESTONE_FENRIR3,10,50
935,56FE7A5e9190a62Ac76FDAE1d1129Fa41e715887,RUNESTONE_FENRIR2,60,50
935,56FE7A5e9190a62Ac76FDAE1d1129Fa41e715887,RUNESTONE_FENRIR1,230,50
936,92C7cF8D3E9acDd0F42BfdcC676A3923aa9f326a,RUNESTONE_FENRIR1,230,50
936,92C7cF8D3E9acDd0F42BfdcC676A3923aa9f326a,RUNESTONE_FENRIR3,10,50
936,92C7cF8D3E9acDd0F42BfdcC676A3923aa9f326a,RUNESTONE_FENRIR2,60,50
937,89ab907517E1a8CF9f3C8ABE2Ea6db5B152cb704,RUNESTONE_FENRIR2,60,50
937,89ab907517E1a8CF9f3C8ABE2Ea6db5B152cb704,RUNESTONE_FENRIR3,10,50
937,89ab907517E1a8CF9f3C8ABE2Ea6db5B152cb704,RUNESTONE_FENRIR1,230,50
938,e04e1172715eFe749086D52D27001E2BF35b8269,RUNESTONE_FENRIR2,60,50
938,e04e1172715eFe749086D52D27001E2BF35b8269,RUNESTONE_FENRIR1,230,50
938,e04e1172715eFe749086D52D27001E2BF35b8269,RUNESTONE_FENRIR3,10,50
939,94d01b4560fE16E771281FE34aEe4AEb386A9D0E,RUNESTONE_FENRIR1,75,51
939,94d01b4560fE16E771281FE34aEe4AEb386A9D0E,RUNESTONE_FENRIR2,20,51
939,94d01b4560fE16E771281FE34aEe4AEb386A9D0E,RUNESTONE_FENRIR3,5,51
940,EAeE628BBaba2b04f52B33433cB069CbFBB6b50a,RUNESTONE_FENRIR1,75,51
940,EAeE628BBaba2b04f52B33433cB069CbFBB6b50a,RUNESTONE_FENRIR3,5,51
940,EAeE628BBaba2b04f52B33433cB069CbFBB6b50a,RUNESTONE_FENRIR2,20,51
941,431F4EAE644c9a0B161F35Fe413E2792D8fF8818,RUNESTONE_FENRIR1,75,51
941,431F4EAE644c9a0B161F35Fe413E2792D8fF8818,RUNESTONE_FENRIR2,20,51
941,431F4EAE644c9a0B161F35Fe413E2792D8fF8818,RUNESTONE_FENRIR3,5,51
942,DC305C19E497fee51EC820EeCA17195D93e133d6,RUNESTONE_FENRIR3,5,51
942,DC305C19E497fee51EC820EeCA17195D93e133d6,RUNESTONE_FENRIR1,75,51
942,DC305C19E497fee51EC820EeCA17195D93e133d6,RUNESTONE_FENRIR2,20,51
943,9f57C235Dbc21597d735b64f3b1881815Dbcc59C,RUNESTONE_FENRIR3,5,51
943,9f57C235Dbc21597d735b64f3b1881815Dbcc59C,RUNESTONE_FENRIR2,20,51
943,9f57C235Dbc21597d735b64f3b1881815Dbcc59C,RUNESTONE_FENRIR1,75,51
944,e6bb83493eAFa616fe5478e54FBAA46FEb913c92,RUNESTONE_FENRIR2,20,51
944,e6bb83493eAFa616fe5478e54FBAA46FEb913c92,RUNESTONE_FENRIR3,5,51
944,e6bb83493eAFa616fe5478e54FBAA46FEb913c92,RUNESTONE_FENRIR1,75,51
945,e50428272c36bA7262B762AE107728649EC2995F,RUNESTONE_FENRIR2,20,51
945,e50428272c36bA7262B762AE107728649EC2995F,RUNESTONE_FENRIR1,75,51
945,e50428272c36bA7262B762AE107728649EC2995F,RUNESTONE_FENRIR3,5,51
946,2c2e84Eb443AD7B3A222800422Ade20Aa20a479F,RUNESTONE_FENRIR1,75,51
946,2c2e84Eb443AD7B3A222800422Ade20Aa20a479F,RUNESTONE_FENRIR3,5,51
946,2c2e84Eb443AD7B3A222800422Ade20Aa20a479F,RUNESTONE_FENRIR2,20,51
947,3Ac1855DCf932F9D9693b1Ec8EE43A9520a1fC5c,RUNESTONE_FENRIR3,5,51
947,3Ac1855DCf932F9D9693b1Ec8EE43A9520a1fC5c,RUNESTONE_FENRIR1,75,51
947,3Ac1855DCf932F9D9693b1Ec8EE43A9520a1fC5c,RUNESTONE_FENRIR2,20,51
948,f8e6Ee4aB3576597D5152b3c5D7b45F49d570ab1,RUNESTONE_FENRIR3,5,51
948,f8e6Ee4aB3576597D5152b3c5D7b45F49d570ab1,RUNESTONE_FENRIR1,75,51
948,f8e6Ee4aB3576597D5152b3c5D7b45F49d570ab1,RUNESTONE_FENRIR2,20,51
949,3Ff2BB883383e8d7839D6bd3cCfb997518fE0b50,RUNESTONE_FENRIR1,75,51
949,3Ff2BB883383e8d7839D6bd3cCfb997518fE0b50,RUNESTONE_FENRIR2,20,51
949,3Ff2BB883383e8d7839D6bd3cCfb997518fE0b50,RUNESTONE_FENRIR3,5,51
950,F3Bc7944c3f16B1caF6617b6F292a4Bda45DcB07,RUNESTONE_FENRIR1,75,51
950,F3Bc7944c3f16B1caF6617b6F292a4Bda45DcB07,RUNESTONE_FENRIR2,20,51
950,F3Bc7944c3f16B1caF6617b6F292a4Bda45DcB07,RUNESTONE_FENRIR3,5,51
951,020f1c8e9aFb99bf73FE9D2F9e693a6A0C52b7e1,RUNESTONE_FENRIR1,75,51
951,020f1c8e9aFb99bf73FE9D2F9e693a6A0C52b7e1,RUNESTONE_FENRIR3,5,51
